epoch,pl_e,pl_n,pl_u,seconds from start,minutes from start
1203970066,1.831245572,2.084001706,3.528295441,1786,29.77
1203970067,1.830679671,2.08358842,3.528196205,1787,29.78
1203970068,1.82960265,2.083168277,3.528228067,1788,29.80
1203970069,1.829624564,2.082763186,3.527724077,1789,29.82
1203970070,1.829379987,2.082359652,3.527289394,1790,29.83
1203970071,1.82913068,2.0819583,3.52682,1791,29.85
1203970072,1.828899603,2.081560632,3.526366327,1792,29.87
1203970073,1.829218744,2.081173222,3.52597508,1793,29.88
1203970074,1.829082115,2.080778734,3.525535782,1794,29.90
1203970075,1.828704577,2.080376896,3.525069183,1795,29.92
1203970076,1.828443318,2.079984371,3.52462301,1796,29.93
1203970077,1.828576311,2.079603371,3.524176924,1797,29.95
1203970078,1.828422918,2.079214801,3.523738001,1798,29.97
1203970079,1.828139491,2.078670224,3.523195204,1799,29.98
1203970080,1.827893343,2.078287253,3.522761506,1800,30.00
1203970081,1.827646211,2.077903931,3.522293626,1801,30.02
1203970082,1.826710264,2.077514814,3.522197025,1802,30.03
1203970083,1.826966929,2.07714048,3.521751326,1803,30.05
1203970084,1.825940569,2.076744412,3.521653378,1804,30.07
1203970085,1.825697493,2.076364465,3.521211586,1805,30.08
1203970086,1.824816852,2.075979321,3.521100013,1806,30.10
1203970087,1.82502291,2.075609747,3.520659545,1807,30.12
1203970088,1.824869869,2.07507721,3.520055921,1808,30.13
1203970089,1.823991926,2.0742784,3.519670757,1809,30.15
1203970090,1.822939035,2.074176342,3.51986649,1810,30.17
1203970091,1.821622882,2.073650047,3.51919007,1811,30.18
1203970092,1.820285255,2.073059161,3.518225373,1812,30.20
1203970093,1.819448134,2.072646236,3.518206186,1813,30.22
1203970094,1.818965648,2.072201933,3.517967565,1814,30.23
1203970095,1.818160538,2.071757611,3.517738483,1815,30.25
1203970096,1.817370996,2.071318031,3.517516287,1816,30.27
1203970097,1.816595011,2.070882245,3.517299349,1817,30.28
1203970098,1.815830565,2.070449606,3.517087271,1818,30.30
1203970099,1.815176137,2.070025129,3.516942833,1819,30.32
1203970100,1.814414641,2.069599427,3.516714329,1820,30.33
1203970101,1.813677699,2.069176178,3.516505225,1821,30.35
1203970102,1.812950929,2.068754904,3.516306246,1822,30.37
1203970103,1.812209669,2.068290295,3.516171418,1823,30.38
1203970104,1.811507946,2.06787338,3.515988548,1824,30.40
1203970105,1.810778981,2.067456827,3.515777905,1825,30.42
1203970106,1.810071188,2.067041924,3.515589777,1826,30.43
1203970107,1.809371214,2.066628509,3.515415226,1827,30.45
1203970108,1.808677654,2.066216116,3.515242532,1828,30.47
1203970109,1.807988882,2.065804882,3.515074767,1829,30.48
1203970110,1.807048817,2.065345958,3.514460299,1830,30.50
1203970111,1.806370111,2.064893285,3.514368081,1831,30.52
1203970112,1.80546317,2.064435552,3.514221196,1832,30.53
1203970113,1.804855235,2.063996043,3.514042447,1833,30.55
1203970114,1.803960477,2.063544645,3.513883985,1834,30.57
1203970115,1.802952296,2.063059251,3.513342482,1835,30.58
1203970116,1.801940116,2.062422055,3.512604697,1836,30.60
1203970117,1.800818649,2.061512761,3.511506104,1837,30.62
1203970118,1.800546282,2.061365587,3.511710199,1838,30.63
1203970119,1.79989456,2.060951023,3.511663081,1839,30.65
1203970120,1.799212694,2.060531973,3.511496913,1840,30.67
1203970121,1.798348764,2.060099533,3.511329439,1841,30.68
1203970122,1.797483096,2.059657156,3.51104948,1842,30.70
1203970123,1.796868822,2.05925836,3.51102971,1843,30.72
1203970124,1.796153193,2.058834501,3.510856349,1844,30.73
1203970125,1.795456333,2.0586528,3.511184446,1845,30.75
1203970126,1.794756653,2.058230072,3.511267894,1846,30.77
1203970127,1.794503672,2.058016254,3.511050341,1847,30.78
1203970128,1.793879949,2.05746308,3.511231591,1848,30.80
1203970129,1.793243044,2.057025959,3.511181168,1849,30.82
1203970130,1.792658015,2.056894355,3.510765925,1850,30.83
1203970131,1.792095695,2.056443645,3.510901335,1851,30.85
1203970132,1.791499353,2.056177712,3.51066369,1852,30.87
1203970133,1.790919733,2.055825384,3.510664759,1853,30.88
1203970134,1.790240064,2.055416745,3.510549795,1854,30.90
1203970135,1.789594765,2.054996182,3.510594644,1855,30.92
1203970136,1.788773371,2.054579079,3.510385454,1856,30.93
1203970137,1.788083905,2.05418802,3.510217178,1857,30.95
1203970138,1.787683999,2.053818254,3.510193788,1858,30.97
1203970139,1.787180153,2.05342469,3.510186403,1859,30.98
1203970140,1.786630464,2.053055755,3.510081895,1860,31.00
1203970141,1.786025629,2.052683449,3.509909791,1861,31.02
1203970142,1.785484243,2.052308991,3.509811361,1862,31.03
1203970143,1.785000401,2.051945488,3.509845512,1863,31.05
1203970144,1.784437465,2.051570867,3.509628861,1864,31.07
1203970145,1.783855281,2.051202338,3.509487708,1865,31.08
1203970146,1.783208844,2.050629921,3.509189391,1866,31.10
1203970147,1.782422561,2.050059056,3.508900149,1867,31.12
1203970148,1.781468487,2.049199172,3.507999649,1868,31.13
1203970149,1.780450045,2.048456818,3.50699556,1869,31.15
1203970150,1.77953802,2.048346871,3.506518666,1870,31.17
1203970151,1.778637956,2.047750868,3.505741958,1871,31.18
1203970152,1.777760883,2.04729981,3.50512841,1872,31.20
1203970153,1.777977443,2.047377286,3.507713208,1873,31.22
1203970154,1.777366917,2.046992763,3.507853222,1874,31.23
1203970155,1.776984401,2.046474712,3.507195231,1875,31.25
1203970156,1.776349601,2.046048649,3.506876278,1876,31.27
1203970157,1.775763789,2.045993851,3.507037328,1877,31.28
1203970158,1.775200547,2.04565433,3.50696638,1878,31.30
1203970159,1.778857696,2.04522841,3.504433588,1879,31.32
1203970160,1.77774889,2.044860708,3.50429355,1880,31.33
1203970161,1.779386494,2.044501596,3.503029811,1881,31.35
1203970162,1.779773393,2.044146663,3.502289452,1882,31.37
1203970163,1.776972897,2.039893428,3.496164418,1883,31.38
1203970164,1.777164944,2.039540519,3.495562246,1884,31.40
1203970165,1.777517133,2.039189092,3.4948284,1885,31.42
1203970166,1.777664679,2.038834389,3.494217804,1886,31.43
1203970167,1.776986043,2.038482329,3.494016404,1887,31.45
1203970168,1.776712491,2.038134351,3.493617659,1888,31.47
1203970169,1.776479264,2.037743419,3.493173725,1889,31.48
1203970170,1.776351824,2.037388606,3.492706163,1890,31.50
1203970171,1.776206194,2.03703208,3.492201704,1891,31.52
1203970172,1.776084741,2.036675266,3.491713233,1892,31.53
1203970173,1.781858549,2.039960924,3.495505914,1893,31.55
1203970174,1.781741545,2.039344062,3.494675965,1894,31.57
1203970175,1.781109281,2.039008212,3.494466958,1895,31.58
1203970176,1.78080298,2.038648774,3.494045055,1896,31.60
1203970177,1.779757211,2.038038826,3.493781782,1897,31.62
1203970178,1.779392028,2.037427919,3.493079026,1898,31.63
1203970179,1.779167503,2.036836827,3.492446544,1899,31.65
1203970180,1.778846492,2.036249779,3.491738118,1900,31.67
1203970181,1.778549532,2.035667567,3.491032953,1901,31.68
1203970182,1.777582604,2.035082754,3.490645158,1902,31.70
1203970183,1.777293722,2.034507961,3.489913259,1903,31.72
1203970184,1.776350584,2.033930151,3.48947627,1904,31.73
1203970185,1.776153916,2.033364848,3.488754723,1905,31.75
1203970186,1.775241041,2.032794506,3.488267882,1906,31.77
1203970187,1.774809407,2.032090526,3.487341,1907,31.78
1203970188,1.773895254,2.031526537,3.486776482,1908,31.80
1203970189,1.773481524,2.030830102,3.485817344,1909,31.82
1203970190,1.772485383,2.030133129,3.485118471,1910,31.83
1203970191,1.77142928,2.029573015,3.484602792,1911,31.85
1203970192,1.771378282,2.029026008,3.483477232,1912,31.87
1203970193,1.77043624,2.028352392,3.482654786,1913,31.88
1203970194,1.770221106,2.027838965,3.481756005,1914,31.90
1203970195,1.769800616,2.027163368,3.480656569,1915,31.92
1203970196,1.768841791,2.026491419,3.479752929,1916,31.93
1203970197,1.768440103,2.025945674,3.478816418,1917,31.95
1203970198,1.768019378,2.025309245,3.477695181,1918,31.97
1203970199,1.767608938,2.024678403,3.476509017,1919,31.98
1203970200,1.76719513,2.024029134,3.475260722,1920,32.00
1203970201,1.766269313,2.023391777,3.474251499,1921,32.02
1203970202,1.765115073,2.022760296,3.473343301,1922,32.03
1203970203,1.76496552,2.022137701,3.471895713,1923,32.05
1203970204,1.764875295,2.021930885,3.472666117,1924,32.07
1203970205,1.764582386,2.021298382,3.472197477,1925,32.08
1203970206,1.76369021,2.020648845,3.471778487,1926,32.10
1203970207,1.763735197,2.020430618,3.471736928,1927,32.12
1203970208,1.763491413,2.019920885,3.471317789,1928,32.13
1203970209,1.762671477,2.019392399,3.470984901,1929,32.15
1203970210,1.761669357,2.018884666,3.470792595,1930,32.17
1203970211,1.760841474,2.01837975,3.470550784,1931,32.18
1203970212,1.759974868,2.017751491,3.470193892,1932,32.20
1203970213,1.759218349,2.017128504,3.469864053,1933,32.22
1203970214,1.758463933,2.016632889,3.469494451,1934,32.23
1203970215,1.757738246,2.016138797,3.469110038,1935,32.25
1203970216,1.757021354,2.015649911,3.468678069,1936,32.27
1203970217,1.756308642,2.015140069,3.468181384,1937,32.28
1203970218,1.755507792,2.014520961,3.467599834,1938,32.30
1203970219,1.754687599,2.013905927,3.466946759,1939,32.32
1203970220,1.75393525,2.013397036,3.466442272,1940,32.33
1203970221,1.753009513,2.012715906,3.465691296,1941,32.35
1203970222,1.752169586,2.012247211,3.465292237,1942,32.37
1203970223,1.751010854,2.011185757,3.463845759,1943,32.38
1203970224,1.750102619,2.010773187,3.463135751,1944,32.40
1203970225,1.749492523,2.010145665,3.463515776,1945,32.42
1203970226,1.749083324,2.009682294,3.463731817,1946,32.43
1203970227,1.748854349,2.009196739,3.463496051,1947,32.45
1203970228,1.749379784,2.008565086,3.462170048,1948,32.47
1203970229,1.749262121,2.007942369,3.461594453,1949,32.48
1203970230,1.749139132,2.007482727,3.461025536,1950,32.50
1203970231,1.748916959,2.006906657,3.460365132,1951,32.52
1203970232,1.748780978,2.006455436,3.459759926,1952,32.53
1203970233,1.748638169,2.006005675,3.459127816,1953,32.55
1203970234,1.745056885,2.001603173,3.45297311,1954,32.57
1203970235,1.744776891,2.001035079,3.452162866,1955,32.58
1203970236,1.747775751,2.004293356,3.456736973,1956,32.60
1203970237,1.747317829,2.003720779,3.455781927,1957,32.62
1203970238,1.74676492,2.003125399,3.454436161,1958,32.63
1203970239,1.746384618,2.002558719,3.453483937,1959,32.65
1203970240,1.745977088,2.001993922,3.452458928,1960,32.67
1203970241,1.74585559,2.001502282,3.451717092,1961,32.68
1203970242,1.745584827,2.0009579,3.450696537,1962,32.70
1203970243,1.745258258,2.00040736,3.449624395,1963,32.72
1203970244,1.7449763,1.999865408,3.448510539,1964,32.73
1203970245,1.744612738,1.999310686,3.447347878,1965,32.75
1203970246,1.744318375,1.998774653,3.446129454,1966,32.77
1203970247,1.743966668,1.998211927,3.444833023,1967,32.78
1203970248,1.743661707,1.997671403,3.443518536,1968,32.80
1203970249,1.744020884,1.997324158,3.444156494,1969,32.82
1203970250,1.743863847,1.996812832,3.443782779,1970,32.83
1203970251,1.743682419,1.996367623,3.443297285,1971,32.85
1203970252,1.743451293,1.995805566,3.442705891,1972,32.87
1203970253,1.742427709,1.995240588,3.442403197,1973,32.88
1203970254,1.742007199,1.994692524,3.441672674,1974,32.90
1203970255,1.741261228,1.994209795,3.441516941,1975,32.92
1203970256,1.741043518,1.993691382,3.440840289,1976,32.93
1203970257,1.740813365,1.993150972,3.440079675,1977,32.95
1203970258,1.740581642,1.992625827,3.439296804,1978,32.97
1203970259,1.740956589,1.99248233,3.439673179,1979,32.98
1203970260,1.737450014,1.988142267,3.433856181,1980,33.00
1203970261,1.73714608,1.987587136,3.433238532,1981,33.02
1203970262,1.736220675,1.987055175,3.432986388,1982,33.03
1203970263,1.736004532,1.986538339,3.432366852,1983,33.05
1203970264,1.735788778,1.986022071,3.431753569,1984,33.07
1203970265,1.735572349,1.985508188,3.431104553,1985,33.08
1203970266,1.735551454,1.985128011,3.430726726,1986,33.10
1203970267,1.735424263,1.984714436,3.430164868,1987,33.12
1203970268,1.735005824,1.984498849,3.430581767,1988,33.13
1203970269,1.734917155,1.984080992,3.430201886,1989,33.15
1203970270,1.734104414,1.983639196,3.430010814,1990,33.17
1203970271,1.733973644,1.983219558,3.429524821,1991,33.18
1203970272,1.733601966,1.982780934,3.428547633,1992,33.20
1203970273,1.733370442,1.982238534,3.427920785,1993,33.22
1203970274,1.732829398,1.981706075,3.426587791,1994,33.23
1203970275,1.736035821,1.985024941,3.431555827,1995,33.25
1203970276,1.735725964,1.9845031,3.430838525,1996,33.27
1203970277,1.735494438,1.984022381,3.43013821,1997,33.28
1203970278,1.735227772,1.983446295,3.429345655,1998,33.30
1203970279,1.734823233,1.982774758,3.428397078,1999,33.32
1203970280,1.734547808,1.982256292,3.427539562,2000,33.33
1203970281,1.734274624,1.981742594,3.42665358,2001,33.35
1203970282,1.733999307,1.981231641,3.425731855,2002,33.37
1203970283,1.733741688,1.980649803,3.424826638,2003,33.38
1203970284,1.733461506,1.980061158,3.423781991,2004,33.40
1203970285,1.733043495,1.979415771,3.422614852,2005,33.42
1203970286,1.733169035,1.978952601,3.422558639,2006,33.43
1203970287,1.732967606,1.97851486,3.422058899,2007,33.45
1203970288,1.735052378,1.977930653,3.42230342,2008,33.47
1203970289,1.731247528,1.976821723,3.425035788,2009,33.48
1203970290,1.731293342,1.976273106,3.421247188,2010,33.50
1203970291,1.730466328,1.975821616,3.42028772,2011,33.52
1203970292,1.730292034,1.975338837,3.419213071,2012,33.53
1203970293,1.729824182,1.974817391,3.417730801,2013,33.55
1203970294,1.729555049,1.974373894,3.416802794,2014,33.57
1203970295,1.72927974,1.973752956,3.415733586,2015,33.58
1203970296,1.729062022,1.973264114,3.414692556,2016,33.60
1203970297,1.729619506,1.972992242,3.414514055,2017,33.62
1203970298,1.72955323,1.972619221,3.413790585,2018,33.63
1203970299,1.729347931,1.972183709,3.412917946,2019,33.65
1203970300,1.729217257,1.971810975,3.41209841,2020,33.67
1203970301,1.729084326,1.971306643,3.411238951,2021,33.68
1203970302,1.731957405,1.970771641,3.408929236,2022,33.70
1203970303,1.733555802,2.005226275,3.420266645,2023,33.72
1203970304,1.731673996,2.106115563,3.442798169,2024,33.73
1203970305,1.730964675,2.060771822,3.433778722,2025,33.75
1203970306,1.730684772,2.043935801,3.428867064,2026,33.77
1203970307,1.730367436,2.035252342,3.426191416,2027,33.78
1203970308,1.73012218,2.02999358,3.424231376,2028,33.80
1203970309,1.729223312,2.026595504,3.423134267,2029,33.82
1203970310,1.728078804,2.024200235,3.422329701,2030,33.83
1203970311,1.727253977,2.022644975,3.421678854,2031,33.85
1203970312,1.726379688,2.021403819,3.42089591,2032,33.87
1203970313,1.725429075,2.020317597,3.420057503,2033,33.88
1203970314,1.724082767,2.019183243,3.418556044,2034,33.90
1203970315,1.722774463,2.018287761,3.417028393,2035,33.92
1203970316,1.721933964,2.017432337,3.416198472,2036,33.93
1203970317,1.721015077,2.016317015,3.414973756,2037,33.95
1203970318,1.719898231,2.015913217,3.413743417,2038,33.97
1203970319,1.71946009,2.015290617,3.412804341,2039,33.98
1203970320,1.718269481,2.014488234,3.411215032,2040,34.00
1203970321,1.717373721,2.014072814,3.410911737,2041,34.02
1203970322,1.717143986,2.013584354,3.410156269,2042,34.03
1203970323,1.716946037,2.012774382,3.409159032,2043,34.05
1203970324,1.716623183,2.011827806,3.407963381,2044,34.07
1203970325,1.716416805,2.011258312,3.40717944,2045,34.08
1203970326,1.716205195,2.010634532,3.406279501,2046,34.10
1203970327,1.715975542,2.010105057,3.405458601,2047,34.12
1203970328,1.715622629,2.009349416,3.404400712,2048,34.13
1203970329,1.71541572,2.008748432,3.403491407,2049,34.15
1203970330,1.715066251,2.008009003,3.402420755,2050,34.17
1203970331,1.71468987,2.007505855,3.401869777,2051,34.18
1203970332,1.714350747,2.006866769,3.401019643,2052,34.20
1203970333,1.714030625,2.006191222,3.400012518,2053,34.22
1203970334,1.713811644,2.005606274,3.399150965,2054,34.23
1203970335,1.713241989,2.005063548,3.397771779,2055,34.25
1203970336,1.712881727,2.004230552,3.396587911,2056,34.27
1203970337,1.712214739,2.00357068,3.395083641,2057,34.28
1203970338,1.711853873,2.002937666,3.393989379,2058,34.30
1203970339,1.711482824,2.002302692,3.392886796,2059,34.32
1203970340,1.710813521,2.001637277,3.391264623,2060,34.33
1203970341,1.710122207,2.000879205,3.389574225,2061,34.35
1203970342,1.709535375,2.000222309,3.388177269,2062,34.37
1203970343,1.708885183,1.999512489,3.386488919,2063,34.38
1203970344,1.70825427,1.999094718,3.385076494,2064,34.40
1203970345,1.707630045,1.998247175,3.383243481,2065,34.42
1203970346,1.707276001,1.997302686,3.381096289,2066,34.43
1203970347,1.706707071,1.996715822,3.379317057,2067,34.45
1203970348,1.706503171,1.996216393,3.378206084,2068,34.47
1203970349,1.706199495,1.995618403,3.376757395,2069,34.48
1203970350,1.705892261,1.995020253,3.375271837,2070,34.50
1203970351,1.705581247,1.99442193,3.373748996,2071,34.52
1203970352,1.705266514,1.993823398,3.372190084,2072,34.53
1203970353,1.704947995,1.993224611,3.370592727,2073,34.55
1203970354,1.704625836,1.992625551,3.368957671,2074,34.57
1203970355,1.704358405,1.992029759,3.367333473,2075,34.58
1203970356,1.704037722,1.991429751,3.365627354,2076,34.60
1203970357,1.703725758,1.990833042,3.36389489,2077,34.62
1203970358,1.703410768,1.990235997,3.362129533,2078,34.63
1203970359,1.703061957,1.989958798,3.361759825,2079,34.65
1203970360,1.702731515,1.989528986,3.360541448,2080,34.67
1203970361,1.702398894,1.989099245,3.359262576,2081,34.68
1203970362,1.70206444,1.988669759,3.35796444,2082,34.70
1203970363,1.701733357,1.98809476,3.35659193,2083,34.72
1203970364,1.701400141,1.987569436,3.355126356,2084,34.73
1203970365,1.701066647,1.986990373,3.353656794,2085,34.75
1203970366,1.700723358,1.986531865,3.352423168,2086,34.77
1203970367,1.700382175,1.98603515,3.35101796,2087,34.78
1203970368,1.700041897,1.985511837,3.349492273,2088,34.80
1203970369,1.699699401,1.984998472,3.347987162,2089,34.82
1203970370,1.699354606,1.98449503,3.346478198,2090,34.83
1203970371,1.699007876,1.983993207,3.344951769,2091,34.85
1203970372,1.698660057,1.983492211,3.343409362,2092,34.87
1203970373,1.698310867,1.982991585,3.341846283,2093,34.88
1203970374,1.697960204,1.982491043,3.340260671,2094,34.90
1203970375,1.697604918,1.982125722,3.338836582,2095,34.92
1203970376,1.697257377,1.981391998,3.337071907,2096,34.93
1203970377,1.696903734,1.980900069,3.335412354,2097,34.95
1203970378,1.69654869,1.980409693,3.333734371,2098,34.97
1203970379,1.696192974,1.979920012,3.332037632,2099,34.98
1203970380,1.695836009,1.979430202,3.3303194,2100,35.00
1203970381,1.695478344,1.978940009,3.328582017,2101,35.02
1203970382,1.695119846,1.978449282,3.326825633,2102,35.03
1203970383,1.694765197,1.97773618,3.324938006,2103,35.05
1203970384,1.694405277,1.977246039,3.323148525,2104,35.07
1203970385,1.694044975,1.97675382,3.321343875,2105,35.08
1203970386,1.693684134,1.976260966,3.319527639,2106,35.10
1203970387,1.693322793,1.975767588,3.317696713,2107,35.12
1203970388,1.692960833,1.975273732,3.315851404,2108,35.13
1203970389,1.692598709,1.974779388,3.313999315,2109,35.15
1203970390,1.692236294,1.974284655,3.312139139,2110,35.17
1203970391,1.69187326,1.973789548,3.310271197,2111,35.18
1203970392,1.691509892,1.973294125,3.308397544,2112,35.20
1203970393,1.687917508,1.968808641,3.371787352,2113,35.22
1203970394,1.687247512,1.968045203,3.369225268,2114,35.23
1203970395,1.686889557,1.967525148,3.367285503,2115,35.25
1203970396,1.686515832,1.966832669,3.365224876,2116,35.27
1203970397,1.686152371,1.966339594,3.363269401,2117,35.28
1203970398,1.685769827,1.966003825,3.362579421,2118,35.30
1203970399,1.68545819,1.965570719,3.361636355,2119,35.32
1203970400,1.685264197,1.9649072,3.360441184,2120,35.33
1203970401,1.684927151,1.964125841,3.359148046,2121,35.35
1203970402,1.684294403,1.96347426,3.357212593,2122,35.37
1203970403,1.683869205,1.962923546,3.356092636,2123,35.38
1203970404,1.683636477,1.962240913,3.354852174,2124,35.40
1203970405,1.683289149,1.961584495,3.353562593,2125,35.42
1203970406,1.682867894,1.96093694,3.352256828,2126,35.43
1203970407,1.682714109,1.96036717,3.350992433,2127,35.45
1203970408,1.68260863,1.959767617,3.349732952,2128,35.47
1203970409,1.682368693,1.959152072,3.348439593,2129,35.48
1203970410,1.682133945,1.958891904,3.347525029,2130,35.50
1203970411,1.681896205,1.958429542,3.346385841,2131,35.52
1203970412,1.681659645,1.957848804,3.345173715,2132,35.53
1203970413,1.681422568,1.957134977,3.343872634,2133,35.55
1203970414,1.681182839,1.956653778,3.34271785,2134,35.57
1203970415,1.680940235,1.956103513,3.341446087,2135,35.58
1203970416,1.680692637,1.955579033,3.340270871,2136,35.60
1203970417,1.680440487,1.95511923,3.33905915,2137,35.62
1203970418,1.680173224,1.954575314,3.337785812,2138,35.63
1203970419,1.679822603,1.954002133,3.336388027,2139,35.65
1203970420,1.679168186,1.953316364,3.33446293,2140,35.67
1203970421,1.678392374,1.952768846,3.332519133,2141,35.68
1203970422,1.678085027,1.952287777,3.331400169,2142,35.70
1203970423,1.677722586,1.951315548,3.329653988,2143,35.72
1203970424,1.67735764,1.950507258,3.328056968,2144,35.73
1203970425,1.677158642,1.94975037,3.32646991,2145,35.75
1203970426,1.676819655,1.949007226,3.32489555,2146,35.77
1203970427,1.67641045,1.948272868,3.323315244,2147,35.78
1203970428,1.6760313,1.947555072,3.321720494,2148,35.80
1203970429,1.675292315,1.946840319,3.319364417,2149,35.82
1203970430,1.675051547,1.946163211,3.317591082,2150,35.83
1203970431,1.674708228,1.945824961,3.317040507,2151,35.85
1203970432,1.674560952,1.945486084,3.316722658,2152,35.87
1203970433,1.674407905,1.945067652,3.315855973,2153,35.88
1203970434,1.673908047,1.944502701,3.31503407,2154,35.90
1203970435,1.673552576,1.943912008,3.313964652,2155,35.92
1203970436,1.673197199,1.943350813,3.312913828,2156,35.93
1203970437,1.672774451,1.942770997,3.311834983,2157,35.95
1203970438,1.67236051,1.94219808,3.31078613,2158,35.97
1203970439,1.672044068,1.941560516,3.310250964,2159,35.98
1203970440,1.671593142,1.940981843,3.309877865,2160,36.00
1203970441,1.671543139,1.940381805,3.309070932,2161,36.02
1203970442,1.671159336,1.93982937,3.308691545,2162,36.03
1203970443,1.671051173,1.939487188,3.308600349,2163,36.05
1203970444,1.670672788,1.939032337,3.308429039,2164,36.07
1203970445,1.67029915,1.938513779,3.30811272,2165,36.08
1203970446,1.66992741,1.937971966,3.307630706,2166,36.10
1203970447,1.669553976,1.937451566,3.307187323,2167,36.12
1203970448,1.669179511,1.936937704,3.306743815,2168,36.13
1203970449,1.669012382,1.936500183,3.306490103,2169,36.15
1203970450,1.668717043,1.936018943,3.306040879,2170,36.17
1203970451,1.668420353,1.935514565,3.305556729,2171,36.18
1203970452,1.668123142,1.934940892,3.304936138,2172,36.20
1203970453,1.66804459,1.934258219,3.303921433,2173,36.22
1203970454,1.667606709,1.933748077,3.303354957,2174,36.23
1203970455,1.667205362,1.933242444,3.302759739,2175,36.25
1203970456,1.667087203,1.93273944,3.30170695,2176,36.27
1203970457,1.666893474,1.932388924,3.301850627,2177,36.28
1203970458,1.666842818,1.931925666,3.300965454,2178,36.30
1203970459,1.666473788,1.931403595,3.300245822,2179,36.32
1203970460,1.666106927,1.930904627,3.299602837,2180,36.33
1203970461,1.665672707,1.930408264,3.298952674,2181,36.35
1203970462,1.665421319,1.929940908,3.298294762,2182,36.37
1203970463,1.665104168,1.929384468,3.297523579,2183,36.38
1203970464,1.665031537,1.928985458,3.296511541,2184,36.40
1203970465,1.664699885,1.9286766,3.296509295,2185,36.42
1203970466,1.66428999,1.928102268,3.295567521,2186,36.43
1203970467,1.664173544,1.930737355,3.295932376,2187,36.45
1203970468,1.66384079,1.930566899,3.295452509,2188,36.47
1203970469,1.663515844,1.929222512,3.294423285,2189,36.48
1203970470,1.663421787,1.928492269,3.293204066,2190,36.50
1203970471,1.663319491,1.927886555,3.291849969,2191,36.52
1203970472,1.662786101,1.927332916,3.291333205,2192,36.53
1203970473,1.662524454,1.926834002,3.29060043,2193,36.55
1203970474,1.66213503,1.926320271,3.289828775,2194,36.57
1203970475,1.661665757,1.925805067,3.289059444,2195,36.58
1203970476,1.661354712,1.925186547,3.28755829,2196,36.60
1203970477,1.661094605,1.924762155,3.286532614,2197,36.62
1203970478,1.660911089,1.924369743,3.285646228,2198,36.63
1203970479,1.660315995,1.923850759,3.284462944,2199,36.65
1203970480,1.659650954,1.923076252,3.282883621,2200,36.67
1203970481,1.659657468,1.922652204,3.281498521,2201,36.68
1203970482,1.659430618,1.921986927,3.279973574,2202,36.70
1203970483,1.659197828,1.921337374,3.27843896,2203,36.72
1203970484,1.659289584,1.920994285,3.278392686,2204,36.73
1203970485,1.659223569,1.920542831,3.277757929,2205,36.75
1203970486,1.659067677,1.920019748,3.277065704,2206,36.77
1203970487,1.65898567,1.919488709,3.276256505,2207,36.78
1203970488,1.658897467,1.918947615,3.275375141,2208,36.80
1203970489,1.658872775,1.918525636,3.274741029,2209,36.82
1203970490,1.658777507,1.918000462,3.273882236,2210,36.83
1203970491,1.65860681,1.917388618,3.27294923,2211,36.85
1203970492,1.658428008,1.91689347,3.272269306,2212,36.87
1203970493,1.658327237,1.916456444,3.271530297,2213,36.88
1203970494,1.658222612,1.91601955,3.270784148,2214,36.90
1203970495,1.658570625,1.915814289,3.27116259,2215,36.92
1203970496,1.658663098,1.915388816,3.270744841,2216,36.93
1203970497,1.658637039,1.914857304,3.270128662,2217,36.95
1203970498,1.658568572,1.914401556,3.269656631,2218,36.97
1203970499,1.658516992,1.913952914,3.269147265,2219,36.98
1203970500,1.658465682,1.913511107,3.268635146,2220,37.00
1203970501,1.658281726,1.912864183,3.268031348,2221,37.02
1203970502,1.65844144,1.912605801,3.267865256,2222,37.03
1203970503,1.658554417,1.9121832,3.267276739,2223,37.05
1203970504,1.658623316,1.911841699,3.266801992,2224,37.07
1203970505,1.658463167,1.911199547,3.26615962,2225,37.08
1203970506,1.658385205,1.910629028,3.265367351,2226,37.10
1203970507,1.658304228,1.91019789,3.264844445,2227,37.12
1203970508,1.659187748,1.910380836,3.26509676,2228,37.13
1203970509,1.659211505,1.90987032,3.264230616,2229,37.15
1203970510,1.65745856,1.9090311,3.26793212,2230,37.17
1203970511,1.65704936,1.908537115,3.268338748,2231,37.18
1203970512,1.656812714,1.908131378,3.269087576,2232,37.20
1203970513,1.656621757,1.907675679,3.269080933,2233,37.22
1203970514,1.656652327,1.907346447,3.268634675,2234,37.23
1203970515,1.65668705,1.907004229,3.268258624,2235,37.25
1203970516,1.656594774,1.906587256,3.268045707,2236,37.27
1203970517,1.656492648,1.906251564,3.267977651,2237,37.28
1203970518,1.656614267,1.905919248,3.267280612,2238,37.30
1203970519,1.656434223,1.905583949,3.267652862,2239,37.32
1203970520,1.656334665,1.905251329,3.267594239,2240,37.33
1203970521,1.655989676,1.904696011,3.267429279,2241,37.35
1203970522,1.655083179,1.904097721,3.269271388,2242,37.37
1203970523,1.654933972,1.903816175,3.269856154,2243,37.38
1203970524,1.654759726,1.903275448,3.269303054,2244,37.40
1203970525,1.654448927,1.902700577,3.268868649,2245,37.42
1203970526,1.654412516,1.902150312,3.268102092,2246,37.43
1203970527,1.654139356,1.901528139,3.267726484,2247,37.45
1203970528,1.65382722,1.901003626,3.267493792,2248,37.47
1203970529,1.653774566,1.90048406,3.266799632,2249,37.48
1203970530,1.653453684,1.899969151,3.266550561,2250,37.50
